soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_emp_was_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
51-6092,Fabric and Apparel Patternmakers,696,2860.0,2860.0,False,71630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-6093,Upholsterers,697,20990.0,20990.0,False,46960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",698,14450.0,14450.0,False,40410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51-7011,Cabinetmakers and Bench Carpenters,699,79540.0,79540.0,False,47460.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0002891626854412874,0.0,0.0,0.0,0.0,0.0002891626854412874,0.0,0.0
51-7021,Furniture Finishers,700,14230.0,14230.0,False,44310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-7031,"Model Makers, Wood",701,360.0,360.0,False,59780.0,39.0,41.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,39.0,41.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.10833333333333334,0.11388888888888889,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
51-7032,"Patternmakers, Wood",702,180.0,180.0,False,57920.0,650.0,2354.0,422.0,1522.0,74.0,743.0,3004.0,1944.0,817.0,650.0,2354.0,422.0,1522.0,74.0,743.0,3004.0,1944.0,817.0,3.611111111111111,13.077777777777778,2.3444444444444446,8.455555555555556,0.4111111111111111,4.127777777777778,16.68888888888889,10.8,4.538888888888889
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",703,43140.0,43140.0,False,42390.0,22.0,0.0,20.0,0.0,0.0,0.0,22.0,20.0,0.0,22.0,0.0,20.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0005099675475197032,0.0,0.0004636068613815484,0.0,0.0,0.0,0.0005099675475197032,0.0004636068613815484,0.0
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",704,63350.0,63350.0,False,42290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-7099,"Woodworkers, All Other",705,6590.0,6590.0,False,43730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51-8011,Nuclear Power Reactor Operators,706,5720.0,5720.0,False,122830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-8012,Power Distributors and Dispatchers,707,9180.0,9180.0,False,109620.0,15.0,87.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,15.0,87.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0016339869281045752,0.009477124183006535,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0
51-8013,Power Plant Operators,708,30720.0,30720.0,False,95990.0,2717.0,189.0,1747.0,69.0,217.0,0.0,2906.0,1816.0,217.0,2717.0,189.0,1747.0,69.0,217.0,0.0,2906.0,1816.0,217.0,0.08844401041666666,0.00615234375,0.056868489583333334,0.00224609375,0.007063802083333333,0.0,0.09459635416666666,0.05911458333333333,0.007063802083333333
51-8021,Stationary Engineers and Boiler Operators,709,30780.0,30780.0,False,79710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-8031,Water and Wastewater Treatment Plant and System Operators,710,126750.0,126750.0,False,60620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-8091,Chemical Plant and System Operators,711,17840.0,17840.0,False,76290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-8092,Gas Plant Operators,712,15910.0,15910.0,False,85470.0,339.0,47.0,182.0,0.0,31.0,18.0,386.0,182.0,49.0,339.0,47.0,182.0,0.0,31.0,18.0,386.0,182.0,49.0,0.0213073538654934,0.0029541169076052797,0.011439346323067253,0.0,0.0019484600879949717,0.0011313639220615964,0.02426147077309868,0.011439346323067253,0.003079824010056568
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",713,34860.0,34860.0,False,90970.0,570.0,72.0,350.0,28.0,0.0,0.0,642.0,378.0,0.0,570.0,72.0,350.0,28.0,0.0,0.0,642.0,378.0,0.0,0.016351118760757316,0.002065404475043029,0.010040160642570281,0.0008032128514056225,0.0,0.0,0.018416523235800345,0.010843373493975903,0.0
51-8099,"Plant and System Operators, All Other",714,15950.0,15950.0,False,64490.0,197.0,560.0,130.0,147.0,0.0,320.0,757.0,277.0,320.0,197.0,560.0,130.0,147.0,0.0,320.0,757.0,277.0,320.0,0.012351097178683386,0.03510971786833856,0.008150470219435737,0.009216300940438871,0.0,0.02006269592476489,0.047460815047021945,0.01736677115987461,0.02006269592476489
51-9011,Chemical Equipment Operators and Tenders,715,127410.0,127410.0,False,59800.0,111.0,0.0,68.0,0.0,0.0,0.0,111.0,68.0,0.0,111.0,0.0,68.0,0.0,0.0,0.0,111.0,68.0,0.0,0.0008712032022604191,0.0,0.0005337100698532297,0.0,0.0,0.0,0.0008712032022604191,0.0005337100698532297,0.0
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",716,54200.0,54200.0,False,53830.0,65.0,0.0,53.0,0.0,0.0,0.0,65.0,53.0,0.0,65.0,0.0,53.0,0.0,0.0,0.0,65.0,53.0,0.0,0.0011992619926199262,0.0,0.000977859778597786,0.0,0.0,0.0,0.0011992619926199262,0.000977859778597786,0.0
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",717,28550.0,28550.0,False,49400.0,1040.0,87.0,743.0,19.0,73.0,0.0,1127.0,762.0,73.0,1040.0,87.0,743.0,19.0,73.0,0.0,1127.0,762.0,73.0,0.03642732049036777,0.0030472854640980736,0.026024518388791593,0.0006654991243432574,0.0025569176882662,0.0,0.03947460595446585,0.02669001751313485,0.0025569176882662
51-9022,"Grinding and Polishing Workers, Hand",718,11850.0,11850.0,False,43550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",719,100840.0,100840.0,False,49990.0,305.0,0.0,209.0,0.0,0.0,0.0,305.0,209.0,0.0,305.0,0.0,209.0,0.0,0.0,0.0,305.0,209.0,0.0,0.0030245934153113846,0.0,0.0020725902419674734,0.0,0.0,0.0,0.0030245934153113846,0.0020725902419674734,0.0
51-9031,"Cutters and Trimmers, Hand",720,7070.0,7070.0,False,41960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",721,47540.0,47540.0,False,46420.0,81.0,62.0,67.0,22.0,0.0,0.0,143.0,89.0,0.0,81.0,62.0,67.0,22.0,0.0,0.0,143.0,89.0,0.0,0.0017038283550694152,0.0013041649137568363,0.001409339503575936,0.0004627681952040387,0.0,0.0,0.0030079932688262517,0.0018721076987799747,0.0
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",722,57310.0,57310.0,False,47040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",723,16160.0,16160.0,False,49250.0,418.0,96.0,254.0,0.0,92.0,34.0,514.0,254.0,126.0,418.0,96.0,254.0,0.0,92.0,34.0,514.0,254.0,126.0,0.025866336633663365,0.005940594059405941,0.015717821782178218,0.0,0.005693069306930693,0.002103960396039604,0.03180693069306931,0.015717821782178218,0.007797029702970297
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",724,591180.0,591180.0,False,51670.0,3940.0,1659.0,2412.0,779.0,859.0,723.0,5599.0,3191.0,1582.0,3940.0,1659.0,2412.0,779.0,859.0,723.0,5599.0,3191.0,1582.0,0.006664636828038838,0.0028062519029737137,0.004079975641936466,0.0013177035758990493,0.0014530261510876552,0.0012229777732670254,0.009470888731012551,0.005397679217835515,0.0026760039243546806
51-9071,Jewelers and Precious Stone and Metal Workers,725,23420.0,23420.0,False,55030.0,125.0,390.0,88.0,76.0,19.0,125.0,515.0,164.0,144.0,125.0,390.0,88.0,76.0,19.0,125.0,515.0,164.0,144.0,0.00533731853116994,0.016652433817250213,0.003757472245943638,0.0032450896669513236,0.0008112724167378309,0.00533731853116994,0.021989752348420155,0.007002561912894962,0.006148590947907771
51-9081,Dental Laboratory Technicians,726,33920.0,33920.0,False,54060.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0004422169811320755,0.0,0.0,0.0,0.0,0.0,0.0004422169811320755,0.0,0.0
51-9082,Medical Appliance Technicians,727,11490.0,11490.0,False,51410.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0016536118363794604,0.0,0.0,0.0,0.0,0.0016536118363794604,0.0,0.0
51-9083,Ophthalmic Laboratory Technicians,728,18740.0,18740.0,False,41760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9111,Packaging and Filling Machine Operators and Tenders,729,383860.0,383860.0,False,43630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",731,79750.0,79750.0,False,51610.0,531.0,0.0,367.0,0.0,15.0,0.0,531.0,367.0,15.0,531.0,0.0,367.0,0.0,15.0,0.0,531.0,367.0,15.0,0.006658307210031348,0.0,0.004601880877742947,0.0,0.00018808777429467084,0.0,0.006658307210031348,0.004601880877742947,0.00018808777429467084
51-9122,"Painters, Transportation Equipment",731,79750.0,79750.0,False,51610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9123,"Painting, Coating, and Decorating Workers",730,8470.0,8470.0,False,44130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9141,Semiconductor Processors,732,32150.0,32150.0,False,59640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9151,Photographic Process Workers and Processing Machine Operators,733,5550.0,5550.0,False,46050.0,133.0,422.0,107.0,175.0,0.0,191.0,555.0,282.0,191.0,133.0,422.0,107.0,175.0,0.0,191.0,555.0,282.0,191.0,0.023963963963963966,0.07603603603603604,0.01927927927927928,0.03153153153153153,0.0,0.03441441441441442,0.1,0.05081081081081081,0.03441441441441442
51-9191,Adhesive Bonding Machine Operators and Tenders,735,12170.0,12170.0,False,45670.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0015612161051766639,0.0,0.0,0.0,0.0,0.0015612161051766639,0.0,0.0
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",736,13890.0,13890.0,False,43380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9193,Cooling and Freezing Equipment Operators and Tenders,737,6590.0,6590.0,False,44290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9194,Etchers and Engravers,738,8390.0,8390.0,False,43280.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.004171632896305125,0.0,0.0,0.0,0.0,0.004171632896305125,0.0,0.0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",739,34750.0,34750.0,False,46730.0,214.0,244.0,101.0,34.0,62.0,34.0,458.0,135.0,96.0,214.0,244.0,101.0,34.0,62.0,34.0,458.0,135.0,96.0,0.006158273381294964,0.00702158273381295,0.0029064748201438847,0.0009784172661870504,0.0017841726618705036,0.0009784172661870504,0.013179856115107913,0.003884892086330935,0.002762589928057554
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",740,96950.0,96950.0,False,51750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9197,Tire Builders,741,20970.0,20970.0,False,56230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9198,Helpers--Production Workers,742,167490.0,167490.0,False,40080.0,946.0,182.0,769.0,87.0,0.0,0.0,1128.0,856.0,0.0,946.0,182.0,769.0,87.0,0.0,0.0,1128.0,856.0,0.0,0.005648098393933966,0.0010866320377335961,0.004591318884709535,0.0005194339960594663,0.0,0.0,0.006734730431667562,0.005110752880769001,0.0
51-9199,"Production Workers, All Other (#)",734,379650.0,379650.0,False,46262.71592256025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-1011,Aircraft Cargo Handling Supervisors,743,10160.0,10160.0,False,66190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",744,,67500.0,True,,736.0,693.0,514.0,121.0,60.0,286.0,1429.0,635.0,346.0,736.0,693.0,514.0,121.0,60.0,286.0,1429.0,635.0,346.0,0.010903703703703704,0.010266666666666667,0.007614814814814815,0.0017925925925925926,0.0008888888888888889,0.004237037037037037,0.02117037037037037,0.009407407407407408,0.005125925925925926
53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators (#),408,,67500.0,True,,129.0,162.0,64.0,40.0,0.0,0.0,291.0,104.0,0.0,129.0,162.0,64.0,40.0,0.0,0.0,291.0,104.0,0.0,0.001911111111111111,0.0024,0.0009481481481481482,0.0005925925925925926,0.0,0.0,0.004311111111111111,0.0015407407407407407,0.0
53-2011,"Airline Pilots, Copilots, and Flight Engineers",745,99300.0,99300.0,False,280570.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,9.855753324952028,0.0,0.0,0.0,0.0,0.0,9.855753324952028,0.0,0.0,9.925229934493482e-05,0.0,0.0,0.0,0.0,0.0,9.925229934493482e-05,0.0,0.0
53-2012,Commercial Pilots,746,51830.0,51830.0,False,142960.0,39.5,0.0,24.0,0.0,0.0,0.0,39.5,24.0,0.0,37.144246675047974,0.0,24.0,0.0,0.0,0.0,37.144246675047974,24.0,0.0,0.0007166553477724864,0.0,0.0004630522863206637,0.0,0.0,0.0,0.0007166553477724864,0.0004630522863206637,0.0
53-2021,Air Traffic Controllers,747,22400.0,22400.0,False,142740.0,259.0,96.0,172.0,0.0,22.0,0.0,355.0,172.0,22.0,259.0,96.0,172.0,0.0,22.0,0.0,355.0,172.0,22.0,0.0115625,0.004285714285714286,0.007678571428571429,0.0,0.0009821428571428572,0.0,0.015848214285714285,0.007678571428571429,0.0009821428571428572
53-2022,Airfield Operations Specialists,748,16640.0,16640.0,False,67120.0,317.0,676.0,252.0,303.0,0.0,157.0,993.0,555.0,157.0,317.0,676.0,252.0,303.0,0.0,157.0,993.0,555.0,157.0,0.01905048076923077,0.040625,0.01514423076923077,0.018209134615384617,0.0,0.009435096153846153,0.05967548076923077,0.033353365384615384,0.009435096153846153
53-2031,Flight Attendants,749,130110.0,130110.0,False,78950.0,130.0,190.0,106.0,57.0,0.0,47.0,320.0,163.0,47.0,130.0,190.0,106.0,57.0,0.0,47.0,320.0,163.0,47.0,0.0009991545615248636,0.0014603028206901852,0.000814695257858735,0.0004380908462070556,0.0,0.0003612328030128353,0.0024594573822150486,0.0012527861040657906,0.0003612328030128353
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",750,12080.0,12080.0,False,35550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-3021,"Bus Drivers, Transit and Intercity",755,148980.0,148980.0,False,58390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-3022,"Bus Drivers, School or Special Client (#)",754,502735.0,502735.0,False,44926.590052413296,0.0,449.0,0.0,208.0,0.0,94.0,449.0,208.0,94.0,0.0,449.0,0.0,208.0,0.0,94.0,449.0,208.0,94.0,0.0,0.000893114662794514,0.0,0.0004137368593791958,0.0,0.00018697723452713657,0.000893114662794514,0.0004137368593791958,0.00018697723452713657
53-3031,Driver/Sales Workers,751,417420.0,417420.0,False,39670.0,3078.0,687.0,2519.0,168.0,90.0,257.0,3765.0,2687.0,347.0,3078.0,687.0,2519.0,168.0,90.0,257.0,3765.0,2687.0,347.0,0.007373868046571798,0.0016458243495759666,0.006034689281778544,0.0004024723300273106,0.00021561017680034498,0.0006156868381965407,0.009019692396147765,0.006437161611805855,0.0008312970149968856
53-3032,Heavy and Tractor-Trailer Truck Drivers,752,2070480.0,2070480.0,False,58400.0,162.0,275.0,121.0,90.0,0.0,48.0,437.0,211.0,48.0,162.0,275.0,121.0,90.0,0.0,48.0,437.0,211.0,48.0,7.82427263243306e-05,0.0001328194428345118,5.8440554847185195e-05,4.346818129129477e-05,0.0,2.318303002202388e-05,0.0002110621691588424,0.00010190873613847997,2.318303002202388e-05
53-3033,Light Truck or Delivery Services Drivers,753,994410.0,994410.0,False,47950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-3041,Taxi Drivers and Chauffeurs (#),754,132325.0,132325.0,False,39101.758171169466,129.0,199.0,77.0,60.0,0.0,0.0,328.0,137.0,0.0,129.0,199.0,77.0,60.0,0.0,0.0,328.0,137.0,0.0,0.0009748724730776498,0.0015038730398639713,0.0005819006234649537,0.00045342905724541846,0.0,0.0,0.002478745512941621,0.0010353296807103722,0.0
53-3099,"Motor Vehicle Operators, All Other",756,50330.0,50330.0,False,40980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53-4011,Locomotive Engineers,757,31990.0,31990.0,False,81540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-4012,Locomotive Firers,759,6230.0,6230.0,False,63170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",758,3300.0,3300.0,False,60810.0,0.0,83.0,0.0,22.0,0.0,0.0,83.0,22.0,0.0,0.0,83.0,0.0,22.0,0.0,0.0,83.0,22.0,0.0,0.0,0.02515151515151515,0.0,0.006666666666666667,0.0,0.0,0.02515151515151515,0.006666666666666667,0.0
53-4021,"Railroad Brake, Signal, and Switch Operators",759,6230.0,6230.0,False,63170.0,0.0,144.0,0.0,69.0,0.0,51.0,144.0,69.0,51.0,0.0,144.0,0.0,69.0,0.0,51.0,144.0,69.0,51.0,0.0,0.023113964686998396,0.0,0.011075441412520063,0.0,0.008186195826645265,0.023113964686998396,0.011075441412520063,0.008186195826645265
53-4031,Railroad Conductors and Yardmasters,760,42710.0,42710.0,False,75490.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.000421446967923203,0.0,0.0,0.0,0.0,0.000421446967923203,0.0,0.0
53-4041,Subway and Streetcar Operators,761,9200.0,9200.0,False,75620.0,84.0,388.0,53.0,181.0,0.0,150.0,472.0,234.0,150.0,84.0,388.0,53.0,181.0,0.0,150.0,472.0,234.0,150.0,0.009130434782608696,0.04217391304347826,0.005760869565217391,0.01967391304347826,0.0,0.016304347826086956,0.051304347826086956,0.025434782608695652,0.016304347826086956
53-4099,"Rail Transportation Workers, All Other",762,1520.0,1520.0,False,53500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53-5011,Sailors and Marine Oilers,763,31360.0,31360.0,False,55320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-5021,"Captains, Mates, and Pilots of Water Vessels",764,35390.0,35390.0,False,97660.0,0.0,85.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0024018084204577564,0.0,0.0,0.0,0.0,0.0024018084204577564,0.0,0.0
53-5022,Motorboat Operators,765,2380.0,2380.0,False,55370.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0
53-5031,Ship Engineers,766,8580.0,8580.0,False,105600.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0017482517482517483,0.0,0.0,0.0,0.0,0.0,0.0017482517482517483,0.0,0.0
53-6011,Bridge and Lock Tenders,767,2720.0,2720.0,False,56520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-6021,Parking Lot Attendants,768,134650.0,134650.0,False,34190.0,66.0,305.0,21.0,143.0,0.0,114.0,371.0,164.0,114.0,66.0,305.0,21.0,143.0,0.0,114.0,371.0,164.0,114.0,0.0004901596732268845,0.002265131823245451,0.000155959896026736,0.0010620126253249164,0.0,0.0008466394355737096,0.002755291496472336,0.0012179725213516525,0.0008466394355737096
53-6031,Automotive and Watercraft Service Attendants,769,98270.0,98270.0,False,35800.0,81.0,437.0,32.0,125.0,0.0,76.0,518.0,157.0,76.0,81.0,437.0,32.0,125.0,0.0,76.0,518.0,157.0,76.0,0.0008242596926834232,0.004446931922255011,0.0003256334588378956,0.0012720056985855296,0.0,0.000773379464740002,0.005271191614938435,0.0015976391574234253,0.000773379464740002
53-6041,Traffic Technicians,771,7580.0,7580.0,False,61310.0,0.0,246.0,0.0,62.0,0.0,132.0,246.0,62.0,132.0,0.0,246.0,0.0,62.0,0.0,132.0,246.0,62.0,132.0,0.0,0.03245382585751979,0.0,0.008179419525065963,0.0,0.017414248021108178,0.03245382585751979,0.008179419525065963,0.017414248021108178
53-6051,Transportation Inspectors,772,23320.0,23320.0,False,86490.0,61.0,0.0,37.0,0.0,0.0,0.0,61.0,37.0,0.0,61.0,0.0,37.0,0.0,0.0,0.0,61.0,37.0,0.0,0.002615780445969125,0.0,0.0015866209262435677,0.0,0.0,0.0,0.002615780445969125,0.0015866209262435677,0.0
53-6061,"Transportation Attendants, Except Flight Attendants",773,25340.0,25340.0,False,38480.0,231.0,374.0,134.0,163.0,0.0,140.0,605.0,297.0,140.0,231.0,374.0,134.0,163.0,0.0,140.0,605.0,297.0,140.0,0.009116022099447514,0.014759273875295974,0.005288082083662194,0.006432517758484609,0.0,0.0055248618784530384,0.02387529597474349,0.011720599842146804,0.0055248618784530384
53-6099,"Transportation Workers, All Other (#)",770,38270.0,38270.0,False,44033.80454664228,,,,,,,,,,,,,,,,,,,,,,,,,,,
